572	486
308	88
360	405
154	259
450	375
202	239
348	107
372	147
308	83
478	425
125	381
341	330
292	315
388	385
443	417
148	461
302	64
283	476
339	172
253	393
305	364
294	74
372	285
314	65
498	418
91	448
421	478
176	475
419	289
323	48
234	469
573	509
368	504
264	361
270	102
241	380
193	203
238	426
464	412
421	242
295	467
362	146
244	191
258	81
36	506
288	33
246	502
185	385
354	210
312	41
321	59
275	439
204	242
33	481
296	449
350	96
284	42
350	461
459	362
300	4
290	56
230	194
506	437
417	220
326	471
260	86
355	280
215	429
257	313
302	84
428	468
258	86
404	195
340	146
276	321
221	261
277	111
422	413
297	345
331	216
184	390
381	399
297	248
342	158
358	106
317	57
351	507
250	375
288	120
277	498
289	429
409	231
359	107
306	401
300	4
377	352
313	79
287	80
352	278
232	442
304	123
248	359
188	323
294	12
494	399
500	442
324	503
336	80
371	237
306	40
118	507
436	416
207	310
294	28
207	246
149	342
336	66
378	369
111	467
376	302
250	226
291	236
254	204
308	80
404	444
102	432
283	248
321	170
227	128
363	468
160	507
344	424
507	494
387	237
368	234
160	517
536	515
301	19
237	145
498	423
241	207
323	47
349	496
419	406
270	132
449	366
194	351
287	123
303	96
325	56
357	313
437	291
437	350
175	407
401	182
273	225
204	287
305	68
248	249
246	194
274	115
408	209
491	362
229	330
552	480
312	48
300	5
383	468
273	373
315	37
465	366
432	253
462	400
192	228
300	2
355	231
253	158
116	461
286	98
314	335
318	235
338	218
391	422
268	81
216	376
434	280
368	519
368	303
108	515
136	470
498	366
105	339
334	66
247	429
298	25
248	177
460	319
451	360
290	48
205	299
278	60
300	8
259	345
286	40
101	396
392	164
275	132
367	247
298	73
309	23
204	237
342	378
155	425
216	177
91	444
94	390
262	510
323	170
354	338
271	83
344	97
215	248
374	283
385	228
293	17
183	319
213	382
296	93
393	260
144	363
252	96
307	18
298	36
300	281
306	29
329	229
299	428
214	519
398	229
376	451
332	177
301	8
378	177
309	119
493	404
341	99
334	390
425	229
379	188
299	4
142	454
232	177
246	118
407	453
344	274
149	278
336	168
296	52
412	408
306	60
171	408
193	238
511	443
535	421
314	458
370	245
336	401
299	339
262	310
396	415
262	117
298	411
350	481
312	99
213	509
346	293
473	351
417	365
358	479
151	426
416	436
338	98
336	115
219	165
390	325
274	352
271	92
321	307
245	507
511	488
312	129
225	242
301	18
268	404
185	380
334	68
495	393
74	518
376	312
281	111
296	492
290	63
240	119
117	413
144	318
319	105
269	434
349	131
142	475
437	308
300	20
340	93
398	326
370	156
357	155
231	489
319	388
356	429
245	177
246	152
242	350
353	218
249	442
392	324
366	287
345	112
247	160
158	294
324	60
295	307
197	181
224	177
340	81
304	28
345	182
245	351
304	22
434	293
352	114
255	174
314	414
399	348
309	312
254	485
176	260
220	342
349	260
302	9
449	471
231	373
199	437
141	516
337	236
335	132
412	276
366	204
396	247
324	464
313	35
262	327
306	23
248	101
247	512
360	230
311	25
250	113
452	518
302	6
298	88
224	176
327	142
203	261
228	358
496	446
409	431
140	352
134	332
334	196
355	343
247	348
310	72
302	52
307	50
521	474
263	80
327	115
298	17
398	442
109	366
154	336
267	139
137	350
231	452
111	382
236	358
295	73
298	125
138	384
188	500
325	435
115	500
175	428
139	514
316	88
386	325
149	384
136	339
186	420
440	332
356	440
274	47
357	423
345	136
293	55
309	80
239	327
159	325
281	131
240	235
274	69
266	308
166	410
94	382
348	171
326	83
390	231
261	312
214	188
285	60
199	503
311	131
460	393
300	2
280	55
287	174
446	313
124	378
400	456
469	421
518	385
422	465
307	26
170	429
180	244
241	146
412	243
283	51
372	226
352	291
392	334
400	179
298	5
276	125
149	371
214	223
306	157
502	506
543	518
292	142
462	319
302	213
304	11
427	293
273	65
172	340
189	350
208	254
251	86
471	400
221	188
331	186
366	418
481	393
236	113
150	341
283	133
419	294
306	126
284	384
530	421
184	237
287	437
480	372
399	197
346	133
221	477
234	306
224	211
207	248
153	318
298	10
256	251
308	90
303	27
308	231
478	507
208	287
313	41
345	273
303	442
307	59
247	102
320	160
235	156
302	183
270	242
345	231
489	455
286	202
209	268
297	20
318	217
68	403
302	7
94	416
296	157
388	237
306	75
305	272
169	319
326	48
222	382
316	163
300	21
349	234
360	249
345	92
237	185
207	426
195	190
176	325
446	463
389	183
236	169
154	297
337	79
376	156
404	188
293	387
426	290
403	199
333	127
54	489
316	416
180	265
403	481
117	417
456	289
316	41
493	486
295	202
484	328
335	137
302	91
303	98
364	124
405	421
259	126
342	280
419	218
295	14
340	381
507	502
475	361
308	22
251	133
391	183
213	517
367	441
505	507
215	272
71	481
375	281
232	232
413	270
368	359
289	48
255	361
306	27
372	447
453	300
282	62
291	78
69	440
305	387
463	349
123	518
256	162
290	64
291	92
308	17
216	172
283	114
251	214
150	442
534	452
181	410
208	174
304	81
370	164
344	134
252	191
58	442
248	222
398	460
166	288
256	516
269	67
442	254
346	182
421	218
433	243
361	327
292	48
289	264
336	232
289	206
368	154
202	180
181	373
298	5
333	496
243	332
345	487
262	210
396	197
578	507
287	384
395	282
365	134
302	48
319	339
411	257
274	250
489	452
388	289
221	349
366	189
223	190
287	56
360	182
311	274
354	419
269	326
315	35
434	412
398	175
459	347
294	132
266	119
276	293
158	326
228	138
503	442
194	370
299	3
260	333
300	128
281	100
266	287
274	86
295	86
320	87
264	89
229	273
297	90
362	429
403	266
216	183
277	118
258	338
380	370
241	193
272	501
332	343
271	196
267	115
120	410
474	306
418	338
347	90
340	423
168	388
310	127
289	168
454	306
319	83
284	61
267	356
265	182
293	262
207	429
275	382
229	215
278	64
280	313
379	226
217	497
164	358
337	170
486	420
317	49
212	232
194	215
300	22
293	64
345	214
364	228
347	117
240	233
224	161
232	506
275	57
300	1
330	401
258	140
343	132
298	22
220	191
516	429
307	349
384	183
236	505
275	331
285	54
378	370
303	301
221	356
253	398
368	457
351	127
504	370
402	455
315	154
228	343
268	468
300	4
297	19
269	84
287	134
223	261
296	139
227	493
318	125
427	286
350	407
313	238
411	251
268	208
305	31
49	481
151	368
463	394
135	293
299	396
266	159
332	93
241	416
404	420
94	401
430	244
156	300
445	472
308	121
395	361
353	97
316	360
359	246
195	476
172	320
378	200
302	51
346	343
346	237
307	92
219	180
272	204
259	101
356	269
380	304
196	455
308	248
430	259
457	395
430	230
290	455
208	402
311	104
222	464
400	310
486	390
287	63
344	170
252	118
347	326
250	129
262	349
90	379
309	151
241	259
447	410
135	446
306	25
381	363
370	227
379	482
251	98
294	88
157	434
381	182
287	409
230	391
259	272
331	326
101	419
289	277
258	166
245	316
427	222
333	416
216	225
356	171
477	464
278	143
291	62
312	53
292	89
272	354
299	118
524	401
347	235
220	226
318	499
424	254
413	213
345	131
258	118
451	516
254	175
243	174
211	228
290	83
481	396
175	332
300	2
347	216
410	337
557	483
390	241
462	444
128	512
311	70
345	119
295	95
303	22
302	6
305	118
301	191
206	207
251	86
290	287
335	285
296	38
309	456
310	62
243	141
273	123
288	224
311	101
375	253
289	429
302	24
265	118
233	121
18	497
287	85
259	227
301	39
69	429
279	80
112	386
246	162
338	89
406	209
50	487
362	312
349	306
27	474
297	7
408	371
259	311
284	83
360	154
283	54
248	294
246	377
299	61
206	403
436	452
457	306
322	147
337	154
528	486
326	107
333	190
393	500
304	45
118	383
323	323
315	82
440	306
263	98
299	213
353	255
376	190
392	340
287	125
304	29
313	27
285	83
290	51
314	28
151	519
296	454
300	61
478	434
397	241
301	174
190	510
290	46
447	331
271	133
268	273
360	403
290	48
350	135
292	18
451	468
290	130
410	321
310	53
282	147
461	284
175	505
227	417
194	417
312	71
273	64
496	417
303	13
267	441
400	233
314	124
89	461
299	28
275	210
433	393
313	34
300	3
277	319
391	390
307	15
301	253
420	482
394	419
300	204
239	174
263	173
446	326
236	188
266	181
446	410
188	306
432	267
424	232
357	320
269	294
315	76
347	116
339	97
196	268
273	78
195	455
242	243
241	166
282	280
312	37
240	486
243	455
302	49
302	238
565	477
148	304
438	416
467	446
308	291
303	166
300	1
388	408
313	80
