446	277
384	80
493	584
499	198
390	373
381	179
598	149
407	588
565	407
254	319
595	368
14	17
396	40
445	554
395	433
114	438
378	228
147	400
15	58
286	164
138	123
311	18
218	295
113	474
400	271
288	72
4	207
434	238
131	50
294	272
346	578
28	408
44	426
108	238
271	346
595	228
469	231
152	484
95	492
21	326
579	545
185	185
22	190
98	453
156	388
544	179
236	344
428	322
241	381
551	407
403	237
343	48
405	387
396	117
223	64
73	291
547	169
142	254
316	105
331	283
387	296
582	415
36	320
45	536
309	423
568	438
566	198
517	148
251	269
55	129
543	576
16	486
235	2
235	164
540	509
15	451
51	164
286	321
197	213
268	85
507	269
266	87
404	153
241	278
70	375
484	557
547	216
367	379
400	266
420	197
385	29
308	330
336	394
146	420
293	67
563	454
7	35
162	574
449	283
152	24
200	566
192	548
208	346
433	197
349	268
588	359
471	550
317	116
31	183
535	35
375	127
392	566
366	597
500	431
145	80
277	166
421	358
383	561
328	380
298	297
543	219
441	365
122	363
103	317
596	223
417	268
143	396
422	115
100	239
588	190
184	363
180	366
82	411
181	266
288	162
158	570
18	412
405	370
6	393
189	432
314	302
348	178
193	567
98	359
284	101
461	168
370	408
330	130
458	233
334	187
445	167
82	542
153	4
597	533
135	82
387	594
94	232
83	154
513	99
487	22
475	475
332	343
243	83
1	30
218	404
445	558
369	279
305	559
512	461
412	103
577	93
453	182
395	328
555	262
395	93
441	597
84	84
501	249
591	97
463	343
590	296
95	440
570	519
463	385
156	156
360	157
360	259
488	129
494	68
24	204
170	80
500	208
588	326
148	121
314	14
288	289
425	0
440	14
66	346
416	313
256	429
531	68
208	395
311	271
338	143
494	598
556	456
45	563
238	283
397	451
568	253
222	200
199	234
491	299
574	84
89	155
57	500
154	479
509	550
366	411
228	188
505	410
405	330
183	297
407	57
115	524
229	42
175	231
237	536
22	163
91	50
13	443
203	436
96	361
220	290
314	218
7	577
380	571
591	265
54	431
482	122
123	398
333	137
150	555
359	368
419	394
116	208
1	492
569	235
491	512
391	330
413	328
504	520
452	285
535	481
566	64
588	499
593	559
165	231
368	536
40	12
599	116
148	137
87	355
80	356
109	8
547	387
413	256
491	174
509	277
361	519
180	153
81	400
361	578
47	16
311	257
21	321
470	206
361	521
437	459
115	418
419	179
76	512
502	143
362	239
410	125
161	479
51	70
244	229
518	554
128	495
273	579
305	427
467	522
253	540
206	49
239	99
33	142
271	398
282	257
508	135
105	355
283	356
207	339
217	382
485	334
52	16
41	265
416	438
468	582
86	303
455	17
599	337
83	278
190	552
207	297
211	418
444	386
211	290
429	99
85	79
58	375
440	72
500	584
496	446
299	581
463	70
394	23
128	1
508	534
310	594
80	244
595	196
296	558
334	149
376	107
483	299
409	570
350	434
181	356
58	279
309	91
292	211
454	566
461	63
298	578
164	233
82	262
201	417
185	515
462	402
12	566
329	72
102	156
52	130
520	521
285	260
141	476
320	221
460	90
27	375
495	110
386	360
144	346
1	212
138	5
120	293
373	89
248	128
444	15
228	357
313	66
475	315
73	388
329	357
417	145
333	253
383	382
542	164
6	269
590	459
33	305
96	329
80	80
206	185
392	497
139	422
77	459
184	574
491	56
146	585
2	69
128	125
552	583
378	424
128	387
341	352
368	481
507	66
120	214
15	549
110	149
414	322
15	18
81	291
400	323
127	205
218	195
79	427
212	579
564	424
283	383
1	1
244	59
475	556
