268	120
204	209
473	394
305	28
167	261
338	113
200	481
392	338
268	435
348	280
472	358
351	288
354	453
282	53
383	444
433	289
320	351
135	474
282	122
346	475
315	411
314	371
298	61
403	293
480	410
190	337
272	195
340	129
209	459
300	92
362	121
295	94
366	194
333	271
410	268
374	130
292	224
350	240
250	408
284	145
177	388
249	290
255	322
292	71
322	415
328	288
174	308
110	425
163	261
405	258
323	417
215	345
286	239
382	503
198	248
399	314
405	273
262	89
432	234
242	512
262	186
195	428
524	419
316	30
570	503
339	109
235	141
194	284
444	514
368	181
535	481
325	247
293	405
470	427
276	91
194	395
288	241
257	425
177	501
302	7
392	271
542	438
234	352
314	116
182	430
265	367
160	258
358	278
431	423
483	422
258	135
271	102
367	159
257	244
310	84
241	190
223	158
391	164
280	105
313	57
166	254
299	437
276	491
310	306
139	294
283	79
360	353
232	128
253	313
383	279
90	374
219	353
165	314
300	213
287	132
219	194
511	488
249	223
562	510
329	118
72	468
474	506
334	81
321	149
344	125
96	507
244	248
446	458
81	396
427	245
193	309
345	174
289	42
214	189
145	287
340	215
248	171
425	391
411	455
205	375
351	159
515	415
325	90
199	451
350	228
23	494
254	180
254	201
422	327
280	96
295	39
203	266
507	489
305	26
300	48
57	475
267	468
211	354
328	363
284	119
435	242
265	265
488	327
250	298
310	64
377	366
268	423
353	164
211	378
264	260
169	234
250	245
411	308
477	442
412	381
298	5
90	396
270	293
409	190
274	155
300	255
289	216
304	170
259	332
258	440
276	116
181	373
290	74
217	444
481	398
241	151
216	374
350	88
367	152
307	164
464	308
299	3
191	337
338	94
336	504
148	393
311	201
314	108
224	394
322	396
384	245
458	424
446	369
230	219
315	29
432	297
325	496
533	435
121	499
307	28
224	272
152	283
171	237
278	82
431	383
299	49
254	96
302	181
301	76
121	486
363	166
246	153
247	132
302	9
336	111
325	125
244	351
127	515
305	16
344	95
297	513
323	80
325	153
369	294
329	79
258	111
102	345
451	309
300	236
381	364
478	323
62	441
292	80
320	306
283	374
266	183
5	518
168	430
282	227
260	239
295	54
261	219
296	54
430	267
300	8
234	203
179	440
303	102
100	519
356	252
388	313
45	449
217	350
296	9
246	157
121	430
271	169
300	4
52	502
120	391
318	51
60	463
278	107
301	46
174	246
305	379
381	259
326	187
319	510
289	316
285	204
438	357
286	88
72	455
300	27
247	200
313	112
299	339
109	398
307	209
300	272
220	477
302	12
273	56
316	31
270	205
226	293
194	392
344	284
403	285
312	143
303	296
400	249
277	311
186	238
259	73
125	475
391	190
353	186
295	78
133	314
250	146
181	234
331	59
520	384
263	108
249	448
213	292
307	28
76	516
294	40
171	381
215	380
89	378
85	462
320	190
377	213
493	453
273	88
337	232
352	197
314	123
290	26
340	180
581	495
304	216
351	114
252	196
308	175
310	37
257	153
395	343
391	248
234	159
271	55
308	57
444	384
330	63
533	497
338	176
233	324
231	345
448	259
300	3
291	223
290	97
277	199
329	61
519	399
355	143
53	439
459	286
291	261
379	494
525	440
213	309
249	319
310	274
533	432
279	448
272	98
531	480
296	80
191	217
365	165
346	519
291	40
235	125
262	106
300	5
84	468
332	447
282	104
334	91
300	2
595	514
220	430
415	261
304	28
148	354
296	241
275	438
103	497
153	321
362	378
299	8
479	327
313	50
199	407
206	167
49	483
133	380
300	114
330	288
306	113
278	85
352	260
318	37
230	183
193	372
301	43
227	325
452	484
268	74
280	301
321	42
287	25
192	483
446	442
114	463
159	293
444	421
364	350
249	267
417	384
307	280
408	229
326	47
262	114
267	92
344	412
506	378
460	449
434	373
337	375
210	262
348	517
313	61
343	250
293	428
165	502
300	397
339	96
356	188
390	442
191	518
337	273
206	175
471	403
259	114
276	248
273	189
62	485
460	438
287	38
301	257
449	392
87	462
355	144
291	143
320	54
269	133
136	286
309	120
361	321
294	17
341	223
107	474
157	370
155	280
302	8
162	294
300	11
288	392
230	380
209	207
314	35
275	131
158	432
465	505
300	2
403	506
378	345
277	44
488	509
125	464
412	375
283	45
281	112
312	84
278	206
331	252
326	315
263	358
351	347
329	479
292	157
297	35
297	39
407	202
147	363
239	107
277	270
289	273
295	15
444	451
336	108
219	150
211	360
227	151
353	248
158	351
325	356
369	505
166	388
300	38
359	114
420	510
384	298
225	159
181	231
247	234
346	213
293	293
362	231
318	347
337	263
272	98
303	37
562	487
311	38
85	507
368	214
428	330
149	287
156	372
192	344
11	507
372	205
566	519
142	279
192	303
286	509
440	374
239	161
331	196
291	22
290	135
314	58
230	143
157	447
281	36
284	40
238	390
177	335
307	15
239	504
267	76
400	249
309	360
292	96
478	453
304	17
241	430
246	115
241	433
181	281
329	76
201	247
540	446
308	15
451	453
546	460
290	39
511	379
158	391
292	49
292	43
310	137
238	239
291	39
369	266
301	119
305	26
283	103
408	377
285	262
166	347
327	326
223	282
396	512
492	500
288	461
402	443
238	397
283	363
265	195
312	231
169	349
158	518
392	211
293	15
257	126
467	500
407	324
292	45
250	118
303	25
397	343
328	324
330	278
274	494
425	504
316	121
329	53
228	193
337	161
183	236
292	20
427	249
296	62
250	138
320	465
304	51
318	252
338	302
338	374
178	338
259	184
172	234
402	243
277	482
260	118
351	410
343	374
168	383
238	455
342	98
242	102
225	193
318	326
233	205
273	76
199	313
507	425
309	494
328	368
480	377
183	342
424	370
240	332
430	237
118	519
295	42
321	153
219	206
192	453
269	192
179	515
267	335
168	290
300	2
309	22
224	164
137	300
303	145
115	435
233	330
319	209
353	229
39	455
308	54
344	105
121	376
138	510
63	442
274	48
305	385
288	79
352	149
284	73
308	114
175	245
293	271
288	79
159	283
368	120
273	49
395	500
511	506
291	151
239	159
234	154
280	65
348	140
289	360
489	347
156	406
284	219
217	203
573	487
480	378
304	35
295	399
272	148
297	22
296	25
132	301
361	254
306	205
369	145
313	61
427	344
360	367
561	456
370	127
230	124
292	16
301	17
273	435
279	322
202	455
211	250
324	69
254	85
249	121
331	364
138	351
186	416
229	166
343	101
263	161
357	414
383	203
309	17
204	250
349	112
196	345
245	246
296	132
249	183
357	305
334	187
303	83
209	235
391	217
345	165
151	371
66	470
206	260
260	402
294	15
333	357
246	508
300	363
400	312
136	328
303	279
337	187
113	328
316	272
286	433
300	2
136	307
290	76
331	213
268	280
505	448
321	112
418	358
345	110
375	190
227	219
280	78
247	223
113	411
306	373
279	85
284	332
231	310
321	104
454	274
335	147
300	1
300	20
324	80
138	348
300	2
328	92
336	76
241	262
345	80
68	468
267	441
295	140
335	243
261	73
230	267
319	86
236	201
423	455
248	119
364	242
256	81
502	407
58	421
254	327
101	433
322	457
525	463
379	190
438	311
392	232
417	290
167	268
318	103
120	396
245	171
317	78
298	11
321	112
271	301
245	302
260	435
282	70
315	284
438	311
236	296
284	81
306	19
212	251
323	51
113	486
360	153
388	377
289	22
260	230
251	146
188	481
388	359
386	352
262	117
256	131
290	23
268	84
211	272
311	416
309	374
285	32
328	253
375	401
259	431
466	338
217	415
253	138
341	113
245	255
459	283
275	117
467	388
297	16
285	93
277	297
314	237
218	148
359	512
379	408
108	432
327	80
318	455
352	133
273	186
537	435
249	269
295	13
224	357
276	341
256	132
350	407
307	318
211	166
405	216
294	53
197	491
277	441
365	124
227	187
206	229
537	423
242	118
442	405
182	231
313	39
284	420
262	333
353	106
384	157
190	338
336	101
485	420
412	238
143	306
295	30
206	382
359	137
439	500
227	145
333	235
340	446
296	311
191	265
375	133
302	19
346	461
341	291
302	110
388	464
185	409
282	128
287	35
503	513
343	115
152	321
341	306
319	50
534	479
299	45
182	395
446	405
175	253
327	106
230	142
192	257
251	91
158	284
378	326
309	261
271	72
339	169
320	99
261	125
383	299
295	14
214	356
344	231
249	164
295	45
191	352
302	18
97	379
337	119
301	146
421	247
294	17
127	389
429	235
345	143
366	126
310	377
353	213
282	99
299	343
171	327
296	73
286	29
220	144
293	298
187	252
367	232
239	312
222	283
351	311
374	158
504	474
294	25
347	304
312	383
140	412
366	496
308	57
314	54
425	260
272	83
251	212
